Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
2220,ashfighter,2017-10-21 23:10,0,0,gonna go see happy death day lmk wanna go,,,921936778742738944,-0.0516,0.267,0.253,0.479,Neu
2221,got7er,2017-10-21 23:10,0,0,really liked happy death day,,,921936774343118848,0.4419,0.315,0.534,0.151,Pos
2222,HeyBeardMon,2017-10-21 23:10,0,1,highlight day seeing happy death day lol,,,921936737995239424,0.6124,0.247,0.563,0.19,Pos
2223,CodieC,2017-10-21 23:10,0,1,actually really good movie,,#HappyDeathDay,921936712183549952,0.4927,0.0,0.516,0.484,Pos
2224,bri_simpson_,2017-10-21 23:09,0,1,happy death day good,,,921936473007542272,0.4019,0.339,0.574,0.087,Pos
2225,haga_ki,2017-10-21 23:09,0,1,stop looking like took dump moms happy death,,,921936441726390272,-0.3612,0.486,0.346,0.168,Neg
2226,CanaCarrena,2017-10-21 23:09,0,0,got hot one ok jom want watch happy death day,,,921936441571033089,0.3182,0.228,0.421,0.351,Pos
2227,KennethAmoretti,2017-10-21 23:09,0,0,un video de la misma vida una otra happy death day,@YouTube,,921936430837981184,-0.0516,0.235,0.223,0.542,Neu
2228,e_merrero,2017-10-21 23:09,0,2,happy death day bomb recommend,,,921936403671474176,-0.2263,0.497,0.434,0.07,Neg
2229,Iamandrer,2017-10-21 23:08,0,0,new,@jessica_rothe,#HappyDeathDay,921936347849416705,0.0,0.0,0.0,1.0,Neu
2230,TheGreatKenny_A,2017-10-21 23:08,0,0,happy death day nice,,,921936320867520512,0.3818,0.342,0.57,0.088,Pos
2231,_jpgolingan,2017-10-21 23:08,0,3,happy death day,,,921936284754595841,-0.0516,0.453,0.43,0.116,Neg
2232,JalenBroBro_,2017-10-21 23:07,0,0,still seen happy death day,,,921936086171037696,-0.0516,0.368,0.349,0.283,Neg
2233,abbyboudoin,2017-10-21 23:07,0,0,happy death day really good,,,921935896773046272,0.4576,0.305,0.539,0.156,Pos
2234,asvp_kidd,2017-10-21 23:06,0,1,happy death day girl tonight,,,921935864787357697,-0.0516,0.368,0.349,0.283,Neg
2235,arinaekkoya,2017-10-21 23:06,0,0,suggest movie watch cinema pengabdi mereka yang tak atau happy death day,,,921935776178302976,-0.0516,0.222,0.21,0.568,Neu
2236,danishachang,2017-10-21 23:06,0,2,happy death day,,,921935719412596736,-0.0516,0.453,0.43,0.116,Neg
2237,AbdananKord,2017-10-21 23:06,0,0,watched trust crew,@Horny4Horror,#HappyDeathDay,921935717537861632,0.5106,0.0,0.623,0.377,Pos
2238,iamron_elyn,2017-10-21 23:04,0,1,today first day rest live like,,#HappyDeathDay,921935380181434369,0.3612,0.0,0.333,0.667,Neu
2239,pukamints,2017-10-21 23:04,0,5,happy death day like live action,,,921935319976460288,0.3182,0.298,0.473,0.229,Pos
2240,AnthonySLong,2017-10-21 23:04,0,0,happy death day may worst movie ever unbelievably,,,921935201118253056,-0.6486,0.479,0.222,0.299,Neg
2241,franalovera,2017-10-21 23:04,0,0,happy death day pretty fucking good,,,921935147901095937,0.7346,0.244,0.631,0.125,Pos
2242,Keep_your_lies_,2017-10-21 23:03,0,0,pretty good made one mistake made guess killer early movie still good tho,,#HappyDeathDay,921935136110927872,0.3182,0.283,0.38,0.338,Pos
2243,savagesabss,2017-10-21 23:03,5,3,still seen happy death day,,,921935039796977664,-0.0516,0.368,0.349,0.283,Neg
2244,Solomon23256424,2017-10-21 23:03,0,1,happy death day,,,921934984948088832,-0.0516,0.453,0.43,0.116,Neg
2245,Abba_Behl,2017-10-21 23:03,0,0,enjoy seeing missus happy death day,@RubyModine,,921934893977710593,0.4588,0.283,0.5,0.217,Pos
2246,HelloNishaaa,2017-10-21 23:02,0,0,happy death day plsss,,,921934703262707712,-0.0516,0.406,0.385,0.208,Neg
2247,pezxnjh,2017-10-21 23:02,0,0,ended watching happy death day ok movie pretty weird,,,921934639421202433,0.5423,0.299,0.487,0.214,Pos
2248,hastjs01,2017-10-21 22:59,0,0,happy death day great better fucking kids would shut fuck talk whole,,,921934096032522240,0.5106,0.295,0.426,0.279,Pos
2249,rkjenni,2017-10-21 22:59,0,0,happy death day good movie,,,921934065531580417,0.4019,0.312,0.528,0.16,Pos
2250,okcandice_,2017-10-21 22:59,1,3,happy death day,,,921933952876777472,-0.0516,0.453,0.43,0.116,Neg
2251,joshua_cruz09,2017-10-21 22:58,0,1,happy death day aight,,,921933754741829633,-0.0516,0.406,0.385,0.208,Neg
2252,paraXtine,2017-10-21 22:58,0,0,day happy death day,,#spooktoberween,921933700601847808,-0.0516,0.406,0.385,0.208,Neg
2253,ybet_nzrn,2017-10-21 22:58,0,3,nood tayo sine sabay irap ko maganda daw yung happy death day,,,921933629009227777,-0.0516,0.222,0.21,0.568,Neu
2254,ikclements,2017-10-21 22:57,0,0,man know even called movie happy death day day happy,,,921933437791100928,0.5423,0.213,0.404,0.383,Pos
2255,liasalazarr6,2017-10-21 22:56,0,0,happy death day good movie,,,921933302059225091,0.4019,0.312,0.528,0.16,Pos
2256,trillballins,2017-10-21 22:56,1,53,happy death day good questionable horror movie decisions ever,,,921933222950424576,-0.4939,0.48,0.324,0.196,Neg
2257,shanenickerson,2017-10-21 22:55,0,0,happy death day really,,,921933058273456128,-0.0516,0.406,0.385,0.208,Neg
2258,MAKEMEBOOGIN,2017-10-21 22:55,0,0,many obnoxious people theater went see happy death day mom made trade seats bc thought gonna,,,921932952971436037,-0.4939,0.292,0.157,0.551,Neu
2259,ItsRetroNemo,2017-10-21 22:52,1,7,biggest surprise happy death day actually really good,,,921932288006459397,0.624,0.231,0.532,0.237,Pos
2260,Rezafez,2017-10-21 22:52,0,0,happy death day,,#nw,921932168468692993,-0.0516,0.453,0.43,0.116,Neg
2261,daisyech,2017-10-21 22:51,0,0,yo give money back movie whack asf,@UniversalHorror,,921931976130662401,0.0,0.0,0.0,1.0,Neu
2262,anasaysrelax,2017-10-21 22:51,0,0,kc eu reclamei na rede social de escolha dela kkk eu queria happy death day mas tinha divina,,,921931935542374401,-0.0516,0.165,0.157,0.678,Neu
2263,sweetersus,2017-10-21 22:50,0,0,killer happy death day ruined whole movie,,,921931644705140736,-0.8225,0.628,0.206,0.167,Neg
2264,tootru2breal,2017-10-21 22:50,0,0,groundhog day movie watching happy death day paragon theaters,,,921931644407250945,-0.0516,0.267,0.253,0.479,Neu
2265,domotrillll,2017-10-21 22:50,0,1,happy death day,,,921931626917097472,-0.0516,0.453,0.43,0.116,Neg
2266,eyetwitchy,2017-10-21 22:49,0,0,surprise happy death day movie repeatedly brutally murdering pretty college girl,,,921931577340366848,-0.6369,0.466,0.344,0.191,Neg
2267,Valeriaaa579,2017-10-21 22:48,0,0,someone go see happy death day tomorrow night,,,921931326026067968,-0.0516,0.287,0.272,0.441,Neu
2268,verdandigranger,2017-10-21 22:48,0,0,happy death day,,,921931266760388609,-0.0516,0.453,0.43,0.116,Neg
2269,AriannaStreater,2017-10-21 22:47,0,0,happy death day good,,,921931106689183744,0.4019,0.339,0.574,0.087,Pos
2270,rocksaltboii,2017-10-21 22:47,0,0,happy death day tayo,,,921930984144044032,-0.0516,0.406,0.385,0.208,Neg
2271,smoothboy_raul,2017-10-21 22:46,0,0,one watch happy death day,,,921930822093082624,-0.0516,0.368,0.349,0.283,Neg
2272,Arcs21Arcs,2017-10-21 22:46,0,0,happy death day supposed scare make want love,,,921930770599387137,0.2732,0.368,0.477,0.155,Pos
2273,marcthenunuy,2017-10-21 22:45,0,0,may happy death day sa,,,921930493007863808,-0.0516,0.368,0.349,0.283,Neg
2274,jjmarfe,2017-10-21 22:45,0,0,happy death day,,,921930367015141377,-0.0516,0.453,0.43,0.116,Neg
2275,Majestyduceduce,2017-10-21 22:44,0,0,happy death day amazing,,,921930126530621440,0.5574,0.315,0.605,0.081,Pos
2276,Movieunleashers,2017-10-21 22:42,0,4,saw happy death day stupid hahahaha thankfully bad good great time,,,921929650254704640,0.4019,0.382,0.477,0.141,Pos
2277,roseyrings,2017-10-21 22:41,0,6,happy death day wild,,,921929568012914688,-0.0516,0.406,0.385,0.208,Neg
2278,PauuuPerezzz,2017-10-21 22:41,0,1,babeee happy death day,@Chixy02511,,921929409942110208,-0.0516,0.406,0.385,0.208,Neg
2279,12_clifford,2017-10-21 22:40,0,0,currently previews happy death day,@RubyModine,,921929167360397312,-0.0516,0.368,0.349,0.283,Neg
2280,bannerj25,2017-10-21 22:39,0,2,happy death day gotta whitest movie ever made,,,921928977022898177,-0.0516,0.287,0.272,0.441,Neu
2281,sevelev711,2017-10-21 22:39,0,0,geostorm delightfully highly happy death day somehow biggest,,,921928932412313600,0.5446,0.248,0.456,0.296,Pos
2282,Krishna1Shankar,2017-10-21 22:39,0,0,watched happy death day know im late,,,921928928855408640,-0.0516,0.31,0.294,0.397,Neu
2283,holyaronofsky,2017-10-21 22:38,0,0,vi happy death day e kingsman seguidos hoje e ainda voltei p casa com crush carinha da bilheteria cinema q noite topster,,,921928771590123524,-0.2023,0.227,0.153,0.62,Neu
2284,JakeDesignGD,2017-10-21 22:38,0,1,happy death day interesting great editing enticing hoped,,,921928752401145856,0.8481,0.195,0.655,0.15,Pos
2285,highlyweeknd,2017-10-21 22:38,0,0,happy death day worth lmao,,,921928632616013824,0.6808,0.271,0.66,0.069,Pos
2286,realjtsimbidis,2017-10-21 22:38,0,1,check review movie episode,,#HappyDeathDay #SpookyCorner,921928623757627392,0.0,0.0,0.0,1.0,Neu
2287,xJumpeh,2017-10-21 22:37,0,1,happy death day angered much shouldve probably caude could good,,,921928518740664320,-0.1531,0.364,0.333,0.303,Neg
2288,illumindua,2017-10-21 22:35,0,10,love happy death day,,,921928012026798080,0.6124,0.305,0.617,0.078,Pos
2289,clipsonlinetv,2017-10-21 22:35,1,0,weekend box happy death day takes top spot million,,#Movies #Film,921927931672383488,0.1531,0.253,0.357,0.39,Neu
2290,melody_symone,2017-10-21 22:35,0,0,finally saw happy death day,,,921927851502374912,-0.0516,0.368,0.349,0.283,Neg
2291,raiderfootball9,2017-10-21 22:34,0,2,genghis grill happy death day babe bei genghis grill,,,921927755868012546,-0.0516,0.267,0.253,0.479,Neu
2292,lit_bean_,2017-10-21 22:34,0,0,nobody gonna tell happy death day corny,,,921927634677895168,-0.0516,0.31,0.294,0.397,Neu
2293,AKachure,2017-10-21 22:34,2,4,carter happy death day heart,,,921927622375944192,-0.0516,0.368,0.349,0.283,Neg
2294,The_Brandon__,2017-10-21 22:33,0,0,happy death day good fuck,,,921927369660751873,-0.2023,0.493,0.44,0.067,Neg
2295,danicaaadapitoo,2017-10-21 22:32,0,5,nood tayo happy death day ano seventh sunday,,,921927186776449024,-0.0516,0.287,0.272,0.441,Neu
2296,xoxobaldbabe__,2017-10-21 22:32,1,0,happy death day sooooo,,,921927180245983232,-0.0516,0.406,0.385,0.208,Neg
2297,intoxicatekarla,2017-10-21 22:32,0,0,happy death day actually pretty good movie hm,,,921927128144367616,0.7096,0.22,0.554,0.226,Pos
2298,CallMePookieee,2017-10-21 22:32,0,0,first movie happy death day,,,921927127871770624,-0.0516,0.368,0.349,0.283,Neg
2299,livia_trevino,2017-10-21 22:32,0,1,happy death day good movie take much brain power,,,921927099882934272,0.4019,0.236,0.4,0.364,Pos
2300,penceypunks,2017-10-21 22:31,0,0,fucking watched happy death day,,,921926844190003200,-0.0478,0.374,0.357,0.269,Neg
2301,ashjoyweb,2017-10-21 22:30,0,1,need carter,,#HappyDeathDay,921926768734457856,0.0,0.0,0.0,1.0,Neu
2302,timmyrod,2017-10-21 22:30,14,14,need see happy death day mannn,,,921926726376148992,-0.0516,0.336,0.319,0.345,Neu
2303,gilwilson,2017-10-21 22:30,0,0,watching happy death day eagle theater robinson,,,921926717958180865,-0.0516,0.31,0.294,0.397,Neu
2304,lilbrycet,2017-10-21 22:30,3,29,anyone wanna see happy death day,,,921926712845316097,-0.0516,0.336,0.319,0.345,Neu
2305,euvilynorapa,2017-10-21 22:30,0,0,gwapo pud ang happy death day,,,921926671824863232,-0.0516,0.336,0.319,0.345,Neu
2306,haydensmoss,2017-10-21 22:30,0,3,watching happy death day,,,921926636840165378,-0.0516,0.406,0.385,0.208,Neg
2307,lydiaxoh,2017-10-21 22:29,0,1,watched happy death day yesterday,,,921926516010831872,-0.0516,0.368,0.349,0.283,Neg
2308,NerdUpPodcast,2017-10-21 22:29,0,0,watching happy death day eagle theater robinson,,,921926508553359360,-0.0516,0.31,0.294,0.397,Neu
2309,wtvrelycia,2017-10-21 22:29,0,1,okay happy death day surprisingly good,,,921926475921620992,0.7003,0.25,0.686,0.064,Pos
2310,xAlwaysSunshine,2017-10-21 22:29,0,0,happy death day ho boy,,,921926451628335104,-0.0516,0.368,0.349,0.283,Neg
2311,ClayJay97,2017-10-21 22:29,0,0,seeing happy death day,,,921926343188733952,-0.0516,0.406,0.385,0.208,Neg
2312,millerdna,2017-10-21 22:28,0,0,happy death day fun huge missed marketing oppt masks gift cent cost per,,,921926288939483136,0.7269,0.241,0.482,0.277,Pos
2313,mersmorales,2017-10-21 22:28,0,0,loved happy death day,,,921926269494800384,0.5719,0.312,0.608,0.08,Pos
2314,JClifton_,2017-10-21 22:27,0,0,happy death day,,,921926019233255424,-0.0516,0.453,0.43,0.116,Neg
2315,Juggernautdee,2017-10-21 22:27,0,0,lets see plays watching happy death day alderwood mall cinema,,,921925971929858048,0.2023,0.235,0.343,0.422,Neu
2316,Mariaaa904,2017-10-21 22:27,0,0,happy death day funny movie,,,921925927881371648,0.4019,0.312,0.528,0.16,Pos
2317,vooown,2017-10-21 22:27,0,0,happy death day,,,921925894863589377,-0.0516,0.453,0.43,0.116,Neg
2318,Rafael_Anaya369,2017-10-21 22:26,0,0,un video una lista de de la impactante historia oculta en happy death day,@YouTube,,921925754631356416,-0.0516,0.199,0.189,0.612,Neu
2319,Rafael_Anaya369,2017-10-21 22:26,0,0,un video de la impactante historia oculta en happy death day retorno,@YouTube,,921925736864342017,-0.0516,0.222,0.21,0.568,Neu
2320,farrosaini,2017-10-21 22:26,0,0,happy death day kingsman,,,921925682082463744,-0.0516,0.406,0.385,0.208,Neg
2321,brittnee_rourke,2017-10-21 22:26,1,1,highly recommend see happy death day,,,921925589044531200,0.4323,0.286,0.495,0.22,Pos
2322,Its_ShayTay,2017-10-21 22:24,0,0,still seen happy death day,,,921925268842995712,-0.0516,0.368,0.349,0.283,Neg
2323,kaytlinmeek,2017-10-21 22:24,0,4,need see happy death day,,,921925188866007040,-0.0516,0.368,0.349,0.283,Neg
2324,AlelieHerrera,2017-10-21 22:24,0,0,showing na pala happy death day bad genius n geostorm,,,921925087934038017,-0.5719,0.433,0.216,0.351,Neg
2325,AquASoapy,2017-10-21 22:23,0,0,movie theaters went see happy death day shit ass,,,921924821939818498,-0.8074,0.558,0.188,0.254,Neg
2326,hannahrk18,2017-10-21 22:22,0,8,main characters birthday happy death day literally umm isnt lookin good,,,921924777308237824,-0.383,0.35,0.205,0.444,Neu
2327,crazipunklvr3,2017-10-21 22:22,0,2,reminds movie happy death day lmao,,,921924639231791104,0.5719,0.269,0.524,0.207,Pos
2328,luckypakor,2017-10-21 22:21,0,0,nonton happy death day yuk,,,921924552841617409,-0.0516,0.368,0.349,0.283,Neg
2329,nolan_powe20,2017-10-21 22:21,0,0,saw u hey things dont work guy go live utah,@RubyModine,#HappyDeathDay,921924400185610241,0.0,0.0,0.0,1.0,Neu
2330,mahomieebieber,2017-10-21 22:20,0,1,good movie,,#HappyDeathDay,921924125396004870,0.4404,0.0,0.744,0.256,Pos
2331,ZettyAmeera,2017-10-21 22:20,0,0,tapi nak tengok happy death day,,,921924077635252225,-0.0516,0.336,0.319,0.345,Neu
2332,AudriPinon_,2017-10-21 22:19,0,0,saw happy death day sister sarah amazing,@RubyModine @UniversalHorror,#HappyDeathDay,921924043728547840,0.5574,0.253,0.487,0.26,Pos
2333,matterkopp,2017-10-21 22:19,0,2,proud good happy death day little hope really cute happy spent see,,,921924022576672768,0.9341,0.14,0.681,0.179,Pos
2334,dougfromnowhere,2017-10-21 22:19,0,1,watching happy death day ripon,@Marcus_Theatres,,921923957145718786,-0.0516,0.368,0.349,0.283,Neg
2335,Kelly_Geeeeee,2017-10-21 22:19,0,0,movies tonight sissy mother law,,#HappyDeathDay,921923885427281920,0.0,0.0,0.0,1.0,Neu
2336,jordansaidwhat_,2017-10-21 22:19,0,3,believe saw tonight also believe totally terrible,,#HappyDeathDay,921923866804523008,-0.5256,0.361,0.0,0.639,Neu
2337,_Kaaaitlyn_,2017-10-21 22:18,0,0,yay finally got date go watch happy death day,,,921923708326789122,0.4939,0.229,0.418,0.353,Pos
2338,retsulisyac,2017-10-21 22:18,0,0,carter happy death day cute wanted cuddle tell special,,,921923592069279744,0.6705,0.213,0.514,0.273,Pos
2339,TreeAlvis,2017-10-21 22:18,0,1,supposed go see happy death day key words supposed,,,921923575111737344,-0.0516,0.267,0.253,0.479,Neu
2340,ILWYSDANI,2017-10-21 22:17,0,1,happy death day good beautifully directed keep edge shock,,,921923338225799170,0.5859,0.313,0.495,0.192,Pos
2341,melissaajrm,2017-10-21 22:16,0,0,happy death day good recommend,,,921923254209662976,0.6369,0.279,0.65,0.071,Pos
2342,SoldCoolDude,2017-10-21 22:16,0,0,saw happy death day good movie super twist ending,,,921923233896718336,0.765,0.201,0.541,0.258,Pos
2343,TomSullBoston,2017-10-21 22:15,0,0,see,,#HappyDeathDay,921923056637038593,0.0,0.0,0.0,1.0,Neu
2344,aaronexic,2017-10-21 22:14,1,38,dili worth pangsine ang happy death day mediocre maypag bad genius na,,,921922781742112769,-0.4215,0.352,0.267,0.381,Neu
2345,fatyvillarreal,2017-10-21 22:14,0,3,la de happy death day se estrena el de mi sentirme al respecto,,,921922564108181504,-0.0516,0.21,0.199,0.591,Neu
2346,dolansmochaa,2017-10-21 22:13,0,1,happy death day good im shooketh cant even explain like agdusbsosn,,,921922486421327873,0.1506,0.306,0.337,0.357,Neu
2347,milasagna,2017-10-21 22:13,0,0,acabo de ver happy death day gusto mucho un poqui predecible en cuanto al asesino pero lo,,,921922357371002882,-0.0516,0.173,0.164,0.664,Neu
2348,PREESZN,2017-10-21 22:12,0,0,happy death day,,,921922297124085760,-0.0516,0.453,0.43,0.116,Neg
2349,lil_grayson_,2017-10-21 22:12,0,0,go see happy death day buy tickets ily,,,921922251829768192,0.6369,0.229,0.476,0.294,Pos
2350,kjayyy_,2017-10-21 22:12,0,0,know gotta see happy death day w,,,921922232015900672,-0.0516,0.336,0.319,0.345,Neu
2351,BreeAmore_,2017-10-21 22:10,1,0,happy death day pretty,,,921921633002061827,0.4588,0.331,0.585,0.085,Pos
2352,J_FLORESMX,2017-10-21 22:09,0,1,watching,,#HappyDeathDay,921921429553270784,0.0,0.0,0.0,1.0,Neu
2353,Rocky_Aubrey,2017-10-21 22:09,0,0,happy death day sad lol,,,921921379204812800,-0.128,0.483,0.448,0.069,Neg
2354,GrahamB47,2017-10-21 22:07,3,6,happy death day big like lots attractive,,,921920881408004096,0.6369,0.244,0.569,0.188,Pos
2355,AnimeJune,2017-10-21 22:07,0,0,also jessica rothe outstanding hope role owns whole,,#HappyDeathDay,921920829729882113,0.7845,0.0,0.535,0.465,Pos
2356,_saracatherine,2017-10-21 22:07,0,5,someone go see happy death day pls,,,921920806984273920,0.0258,0.302,0.388,0.31,Pos
2357,brittn1_,2017-10-21 22:06,0,0,happy death day cool movie,,,921920781671632896,0.2732,0.328,0.504,0.168,Pos
2358,That_KAYword,2017-10-21 22:05,0,1,happy death day good lls,,,921920378250899456,0.4019,0.312,0.528,0.16,Pos
2359,tweencybervirus,2017-10-21 22:05,0,0,well apparently taken theatre today saw happy death day really definitely recommend,,,921920310273855491,0.7698,0.174,0.515,0.312,Pos
2360,sarasheriff_,2017-10-21 22:05,0,0,whilst waiting watch happy death day hehe,,,921920297208598529,-0.0516,0.31,0.294,0.397,Neu
2361,jay_dothedew,2017-10-21 22:04,0,0,bouta watch borderline gonna,,#HappyDeathDay,921920256217702400,0.0,0.0,0.0,1.0,Neu
2362,SapiaJustina,2017-10-21 22:04,0,0,want go see happy death day waste money,,,921920174361595904,-0.4019,0.427,0.318,0.255,Neg
2363,tmcptn,2017-10-21 22:04,0,1,bad happy death day,,,921920167101153280,-0.5719,0.612,0.306,0.083,Neg
2364,millabellaa,2017-10-21 22:04,1,1,happy death day,,,921920133563539456,-0.0516,0.453,0.43,0.116,Neg
2365,chicagowallow13,2017-10-21 22:04,0,0,ur birthday,@imrauhlingx,#HappyDeathDay,921920114819297283,0.0,0.0,0.0,1.0,Neu
2366,therealShotzie,2017-10-21 22:04,0,1,hope cuz want,,#happydeathday #scarymovie #tistheseason #moviebuff,921920074499342336,0.4939,0.0,0.808,0.192,Pos
2367,anna_g18,2017-10-21 22:03,0,0,movie happy death day good,,,921919987891261445,0.4019,0.312,0.528,0.16,Pos
2368,catimartinez_,2017-10-21 22:03,5,3,wanna watch happy death day,,,921919877295652864,-0.0516,0.368,0.349,0.283,Neg
2369,TheWizord,2017-10-21 22:02,0,0,flutie happy death day,,,921919765005914113,-0.0516,0.406,0.385,0.208,Neg
2370,eveeelynnnnnnn,2017-10-21 22:02,0,0,happy death day actually good,,,921919686220099585,0.4019,0.312,0.528,0.16,Pos
2371,vaneeeisabel,2017-10-21 22:02,1,3,happy death day trippy movie,,,921919536869208064,-0.0516,0.368,0.349,0.283,Neg
2372,le_chinitaaa,2017-10-21 22:01,0,2,wanna go see happy death day,,,921919510092771329,-0.0516,0.336,0.319,0.345,Neu
