Unnamed: 0,username,date,retweets,favorites,text,mentions,hashtags,id,Compound_Score,Negative_Score,Positive_Score,Neutral_Score,polarity
3682,toootskiiie,2017-10-22 22:06,0,0,wanna watch happy death day,,,922283175249772544,-0.0516,0.368,0.349,0.283,Neg
3683,bottIedstars,2017-10-22 22:06,0,3,happy death day groundhog day murder,,,922283073814892544,-0.7096,0.562,0.242,0.196,Neg
3684,TheBronzeOne__,2017-10-22 22:06,0,0,happy death day fire stick save trouble,,,922282934752694272,-0.2732,0.503,0.385,0.112,Neg
3685,girlthatsSHAY,2017-10-22 22:05,0,0,happy death day good,,,922282919502270465,0.4019,0.339,0.574,0.087,Pos
3686,alfonsojmmm,2017-10-22 22:04,0,3,tara nood tayong bad genius hahahahaha pati geostorm pati happy death day pati kingsman,,,922282541863731200,-0.5719,0.335,0.167,0.498,Neu
3687,TheFratman,2017-10-22 22:03,0,6,bad justice happy death day hahaha,,,922282401773920256,0.5106,0.387,0.56,0.052,Pos
3688,gszayraa,2017-10-22 22:03,0,0,happy death day actually good,,,922282395637821440,0.4019,0.312,0.528,0.16,Pos
3689,ceegizzle101,2017-10-22 22:01,0,0,watching realized situations similar,,#HappyDeathDay #GroundhogDay,922281893843881985,0.0,0.0,0.0,1.0,Neu
3690,realmoneyro,2017-10-22 22:01,0,0,happy death day cute lmao,,,922281676058910721,0.7717,0.252,0.684,0.065,Pos
3691,rachgabriellexo,2017-10-22 22:00,0,0,want see happy death day,,,922281535604224000,0.0258,0.358,0.459,0.183,Pos
3692,_SoChellyy_,2017-10-22 22:00,0,0,happy death day good movie alil fyi,,,922281531074281472,0.5423,0.255,0.549,0.196,Pos
3693,dontperishyet,2017-10-22 22:00,0,5,today super fun active went dog haunted see happy death day,,,922281449017036801,0.765,0.273,0.531,0.195,Pos
3694,anissaismyname,2017-10-22 21:59,0,2,wanting see happy death day months forgot,,,922281218275725312,-0.0516,0.31,0.294,0.397,Neu
3695,SS63979317,2017-10-22 21:57,0,0,another happydeathday,,#,922280847322968064,0.0,0.0,0.0,1.0,Neu
3696,Jaycey_11,2017-10-22 21:57,11,21,wanna watch happy death day,,,922280802322444288,-0.0516,0.368,0.349,0.283,Neg
3697,olzanskidoIans,2017-10-22 21:57,0,0,saw happy death day actually really fucking good,@sebtsb,,922280772777664512,0.5059,0.243,0.446,0.311,Pos
3698,unaquaticlife,2017-10-22 21:56,3,10,happy death day fun feel like take week,,,922280642414567431,0.6808,0.224,0.546,0.23,Pos
3699,reinadianamai,2017-10-22 21:56,0,4,gusto ko manuod happy death day,,,922280568934473728,-0.0516,0.336,0.319,0.345,Neu
3700,TommyDiazMillan,2017-10-22 21:56,0,1,u watched happy death day,,,922280539645759489,-0.0516,0.406,0.385,0.208,Neg
3701,lilbibabe,2017-10-22 21:56,0,0,happy death day,,,922280532049891335,-0.0516,0.453,0.43,0.116,Neg
3702,sxcmffincke,2017-10-22 21:56,0,0,loved twist even predict half way loved film,,#HappyDeathDay,922280526786039808,0.8316,0.0,0.565,0.435,Pos
3703,infombg,2017-10-22 21:56,0,0,galeria xxi happy death day seorang mahasiswa,,#NOWSHOWING,922280496134057984,-0.0516,0.31,0.294,0.397,Neu
3704,spaceghostvil,2017-10-22 21:55,0,0,happy death day,,,922280330320474112,-0.0516,0.453,0.43,0.116,Neg
3705,MeChiie_LaShae,2017-10-22 21:54,0,1,fina go see happy death day movie,,,922280039395315712,-0.0516,0.31,0.294,0.397,Neu
3706,deocadezgayle_,2017-10-22 21:54,0,0,ngaa gi sabay pagwa ang bad genius kg happy death day mn,,,922279950387855361,-0.5719,0.368,0.184,0.448,Neu
3707,SteacyC,2017-10-22 21:53,0,0,never told luxury even getting relive birthday,,#HappyDeathDay,922279877776158721,0.0,0.0,0.0,1.0,Neu
3708,hellhorror,2017-10-22 21:53,0,0,rt,@atticusgalileo,#atthemovies #happydeathday #horror #horrormovie #funwithfriends #movieposter #moivetime #thea,922279854401310720,0.0,0.0,0.0,1.0,Neu
3709,luisonthemoon,2017-10-22 21:53,1,0,happy death day let,,,922279840350375936,-0.0516,0.406,0.385,0.208,Neg
3710,exiguouss,2017-10-22 21:53,0,0,still seen happy death day jigsaw come,,,922279833085804544,-0.0516,0.31,0.294,0.397,Neu
3711,RenanCRFlamengo,2017-10-22 21:53,0,0,cine happy death day rio de rj,@cinemasaraujo @cacau_principe,,922279759853375488,-0.0516,0.31,0.294,0.397,Neu
3712,charlesjpratt,2017-10-22 21:52,0,2,people love likely remember happy death day years,,,922279614642360320,0.6124,0.232,0.47,0.298,Pos
3713,mirutome,2017-10-22 21:52,0,2,gonna see happy death day bday,,,922279599693692928,-0.0516,0.336,0.319,0.345,Neu
3714,PixelBrave,2017-10-22 21:52,0,2,happy death day cute kind expecting slasher,,,922279586045538305,0.7351,0.229,0.594,0.176,Pos
3715,forthejokes,2017-10-22 21:52,0,1,finished another temp assignment listened way really want see happy death day,@slashfilmcast,,922279525853081600,0.1672,0.211,0.301,0.488,Neu
3716,_CoWorld,2017-10-22 21:51,0,0,check happy death day,,,922279354159239169,-0.0516,0.406,0.385,0.208,Neg
3717,IslaAbsorb,2017-10-22 21:51,0,0,scorpion news band spectacular happy death day monster truck jam watch,,,922279262962434049,-0.0516,0.235,0.223,0.542,Neu
3718,lechedesoiya,2017-10-22 21:51,0,0,el chico de happy death day carter era muy lindo,,,922279243312193536,-0.0516,0.25,0.237,0.513,Neu
3719,CooperCoyle,2017-10-22 21:51,0,6,okay happy death day soo good,,,922279171056906240,0.5574,0.271,0.59,0.139,Pos
3720,CastelaDunia,2017-10-22 21:51,0,0,else loved,,#HappyDeathDay,922279166057185280,0.5994,0.0,0.796,0.204,Pos
3721,angelsays,2017-10-22 21:50,0,0,loved happy death day,,,922279105495687168,0.5719,0.312,0.608,0.08,Pos
3722,Nkhrnnisa,2017-10-22 21:48,0,0,ramai lak review happy death day ni,,,922278557010685953,-0.0516,0.31,0.294,0.397,Neu
3723,__slayinn,2017-10-22 21:47,0,2,wanna go see happy death day,,,922278375867191296,-0.0516,0.336,0.319,0.345,Neu
3724,andersonrawr,2017-10-22 21:46,0,0,happy death day,,,922278122673799168,-0.0516,0.453,0.43,0.116,Neg
3725,amerixa_rt,2017-10-22 21:46,0,1,watched happy death day highly,,,922278003018797056,-0.0516,0.368,0.349,0.283,Neg
3726,CazinhaHarley,2017-10-22 21:46,0,1,happy death day success chicago bears got,,#FlyTheW #DaBears #HappyDeathDay,922277919069700096,0.5423,0.255,0.484,0.261,Pos
3727,dansjourneyyy,2017-10-22 21:45,0,0,happy death day puts darkly humorous spin slasher conventions addition unique performance jessica rothe,,,922277880712667136,0.34,0.184,0.297,0.519,Neu
3728,karla_romu,2017-10-22 21:45,2,4,ya que sea jueves para ver happy death day,,,922277861200879616,-0.0516,0.267,0.253,0.479,Neu
3729,beautifuls0ul__,2017-10-22 21:45,0,1,happy death day boring ass hear,,,922277755298836481,-0.7184,0.63,0.24,0.13,Neg
3730,afaraci1,2017-10-22 21:45,0,0,happy death day bitch like see watch real horror movie,,,922277660960743425,-0.7351,0.504,0.274,0.221,Neg
3731,hijazed,2017-10-22 21:44,0,0,saw happy death day yesterday good want watch,,,922277606770098176,0.4588,0.247,0.5,0.253,Pos
3732,atticusgalileo,2017-10-22 21:44,0,0,neutral,@UniversalHorror,#atthemovies #happydeathday #horror #horrormovie #funwithfriends #movieposter #moivetime #theater #movienight,922277570028060672,0.0,0.0,0.0,1.0,Neu
3733,dansjourneyyy,2017-10-22 21:44,0,0,day happy death day,,,922277447487410176,-0.0516,0.406,0.385,0.208,Neg
3734,qicle,2017-10-22 21:44,0,0,knew exactly happy death day doubted little bit still initially thought,,,922277421025497088,-0.3182,0.339,0.209,0.452,Neu
3735,anneeebananeee,2017-10-22 21:43,0,2,happy death day better sequel bc looked fine one outfit whole entire movie,@israelbroussard,,922277252028657665,0.5423,0.183,0.394,0.423,Neu
3736,thomphetimines,2017-10-22 21:42,0,0,happy death day,,#hhhfilmclub,922277047702921216,-0.0516,0.453,0.43,0.116,Neg
3737,Carolinex25,2017-10-22 21:41,0,0,everyone needs see happy death day,,,922276744840863749,-0.0516,0.336,0.319,0.345,Neu
3738,JammersRod,2017-10-22 21:41,0,1,happy death day alright,,,922276644911423490,0.2023,0.368,0.538,0.094,Pos
3739,farahnajihaa,2017-10-22 21:40,0,0,ajak pami tengok happy death day,,,922276614745886724,-0.0516,0.336,0.319,0.345,Neu
3740,taylorpurcell13,2017-10-22 21:40,0,0,happy death day even well deserved,,,922276569942511616,0.2263,0.307,0.457,0.236,Pos
3741,youth_perez,2017-10-22 21:39,0,0,happy death day movie white chicks plot twist,,,922276247086030849,-0.0516,0.287,0.272,0.441,Neu
3742,candidliie,2017-10-22 21:39,0,0,happy death day beshie,,,922276157013221376,-0.0516,0.406,0.385,0.208,Neg
3743,mzayas9899,2017-10-22 21:38,1,0,quiero ver happy death day,,,922276116731252736,-0.0516,0.368,0.349,0.283,Neg
3744,JaylynRenollet,2017-10-22 21:38,0,6,happy death day great,,,922276018840358912,0.5994,0.307,0.614,0.079,Pos
3745,SHSOracleNews,2017-10-22 21:38,0,0,happy death day,,,922275913529745408,-0.0516,0.453,0.43,0.116,Neg
3746,mikebrady_,2017-10-22 21:38,0,0,saw happy death day today played confident totally started singing loud theatre,@ddlovato,#SorryNotSorry #Lovatics,922275887705292800,0.6597,0.184,0.439,0.377,Pos
3747,youth_perez,2017-10-22 21:37,0,0,happy death day white chicks meets scream,,,922275851848306689,-0.4404,0.462,0.259,0.28,Neg
3748,GreenlawSharod,2017-10-22 21:37,0,0,happy death day,,,922275686643007488,-0.0516,0.453,0.43,0.116,Neg
3749,forensictoxguy,2017-10-22 21:37,0,0,first use card happy death day worked like charm subscription already paid would paid normal ticket service movie every,@moviepass,,922275686353694720,0.6124,0.14,0.32,0.54,Neu
3750,nrulfarain,2017-10-22 21:37,1,2,lepas tengok rasa mcm takut nak percaya dengan roommate sendiri,,#HappyDeathDay,922275665226825729,0.0,0.0,0.0,1.0,Neu
3751,_YvngTee_,2017-10-22 21:37,0,0,go see happy death day unless wanna feel drained went felt like movie,,,922275645807263745,-0.0516,0.296,0.287,0.417,Neu
3752,roccomazz,2017-10-22 21:37,0,0,need see happy death day,,,922275642221228034,-0.0516,0.368,0.349,0.283,Neg
3753,youth_perez,2017-10-22 21:36,0,0,happy death day skrate boo boo,,,922275514089398272,-0.0516,0.336,0.319,0.345,Neu
3754,Haileigh_Mercer,2017-10-22 21:35,0,3,minutes happy death day guessed killer,,,922275200070291456,-0.6705,0.55,0.248,0.201,Neg
3755,strapdaddy,2017-10-22 21:34,0,0,happy death day,,,922275114217025536,-0.0516,0.453,0.43,0.116,Neg
3756,immariofilomeno,2017-10-22 21:34,0,28,bad genius happy death day,,,922274922407256065,-0.5719,0.565,0.282,0.153,Neg
3757,LOWKEYPAT,2017-10-22 21:33,1,21,guys happy death day ik plot fall much better storyline good omg,,,922274855893983233,0.6808,0.182,0.444,0.374,Pos
3758,ariauna_gray,2017-10-22 21:33,0,0,happy death day good movie frfr,,,922274776340750336,0.4019,0.289,0.489,0.222,Pos
3759,soulsnatchless,2017-10-22 21:33,0,0,happy death day hot pile stinky cheesy exactly needed tonight,,,922274682837008385,-0.4019,0.374,0.216,0.409,Neu
3760,ValerieAWillia2,2017-10-22 21:31,1,1,movie happy death day bad go see almost fell asleep,,,922274215973261313,-0.5719,0.409,0.204,0.387,Neg
3761,Cadam02,2017-10-22 21:27,0,0,happy death day silly trashy n kinda liked idk trash moments ableist joke idk,,,922273304840425472,0.5209,0.284,0.439,0.277,Pos
3762,Sosaa_26,2017-10-22 21:27,0,1,happy death day,,,922273186863091713,-0.0516,0.453,0.43,0.116,Neg
3763,ChrisDWebster,2017-10-22 21:27,5,53,people talk next one remember happy death day,,,922273139442122752,-0.0516,0.287,0.272,0.441,Neu
3764,Alacraneros47,2017-10-22 21:26,0,0,happy death day,,,922273086581325824,-0.0516,0.453,0.43,0.116,Neg
3765,glass_jaw92,2017-10-22 21:24,0,4,happy death day goooood really like,,,922272597638811648,0.3804,0.291,0.485,0.224,Pos
3766,official_dylanv,2017-10-22 21:23,0,0,side happy death day really good,,,922272347742244864,0.4576,0.283,0.5,0.218,Pos
3767,RichLeeOG,2017-10-22 21:22,0,1,liked happy death day hoping similar,,,922271950923108352,0.6597,0.257,0.612,0.132,Pos
3768,rachelmporter12,2017-10-22 21:22,0,1,happy death day actually really good movie totally recommend anyone,,,922271882006749184,0.699,0.199,0.495,0.306,Pos
3769,XNotMalcolm,2017-10-22 21:21,1,3,cinemachat go listen right meow,,#HappyDeathDay,922271762884251650,0.0,0.0,0.0,1.0,Neu
3770,namaste_27,2017-10-22 21:21,0,0,ep knocking check,,#PodTimeForgot #HappyDeathDay #BetterWatchOut #TheBabysitter,922271758748672006,0.0,0.0,0.0,1.0,Neu
3771,__amyzing_,2017-10-22 21:21,0,0,someone watch happy death day,,,922271645443805186,-0.0516,0.368,0.349,0.283,Neg
3772,lkgallagher13,2017-10-22 21:21,0,3,lied never felt deception like found da club even girl happy death day ringtone,,,922271629887066113,-0.362,0.363,0.257,0.379,Neu
3773,DeeLElle,2017-10-22 21:17,0,0,never look baby faces,,#HappyDeathDay,922270793505132544,0.0,0.0,0.0,1.0,Neu
3774,pcarenza,2017-10-22 21:17,0,1,til,@creetureshow,#HappyDeathDay,922270766539988992,0.0,0.0,0.0,1.0,Neu
3775,lmjvuregui,2017-10-22 21:17,0,0,ems see happy death day bc hates,,,922270717650935808,-0.4767,0.469,0.255,0.276,Neg
3776,joebbls,2017-10-22 21:17,0,7,happy death day worth,,,922270684817997824,0.1779,0.371,0.533,0.095,Pos
3777,mackholmessss,2017-10-22 21:17,1,7,someone go w watch happy death day,,,922270648134615040,-0.0516,0.336,0.319,0.345,Neu
3778,NoahTavera,2017-10-22 21:16,0,7,happy death day,@duhfrizz,,922270525484761089,-0.0516,0.453,0.43,0.116,Neg
3779,pvtinoo_,2017-10-22 21:16,0,2,got mom watch happy death day think mad,,,922270495789211648,-0.5267,0.449,0.234,0.316,Neg
3780,wheelguy09,2017-10-22 21:16,0,0,worth seeing great movie deja vu many twists turns great plot great hd,,#HappyDeathDay #Horror,922270407519977473,0.9349,0.0,0.612,0.388,Pos
3781,DeeLElle,2017-10-22 21:16,0,0,watched hilariously,,#HappyDeathDay,922270346639798273,0.0,0.0,0.0,1.0,Neu
3782,bkelso95,2017-10-22 21:15,0,1,much enjoyed happy death day wish killer took like two seconds figure,,,922270273545662464,0.4588,0.311,0.462,0.227,Pos
3783,anyguy64,2017-10-22 21:15,0,0,saw pretty good idea could guess killer,@mescwalrus,#HappyDeathDay,922270137314611200,0.2023,0.299,0.424,0.278,Pos
3784,puteriasma99_,2017-10-22 21:15,1,2,want watch happy death day,,,922270125482328064,0.0258,0.358,0.459,0.183,Pos
3785,JayScollin,2017-10-22 21:14,0,1,neutral,,#HappyDeathDay,922269891671019520,0.0,0.0,0.0,1.0,Neu
3786,slimmthugga21,2017-10-22 21:14,0,0,watching happy death day shit start starting,,,922269870372343809,-0.5859,0.493,0.243,0.263,Neg
3787,emilee_walters,2017-10-22 21:14,3,4,happy death day best movie seen long time,,,922269857776746497,0.6124,0.232,0.47,0.298,Pos
3788,EasyBreezyGucci,2017-10-22 21:13,0,0,happy death day turned great,,,922269712804925440,0.5994,0.285,0.569,0.146,Pos
3789,kateduganx,2017-10-22 21:12,0,2,neutral,,#HappyDeathDay,922269544634138625,0.0,0.0,0.0,1.0,Neu
3790,mikd33,2017-10-22 21:12,3,12,death daily bea arthur art project,,#BeaADay3 #HappyDeathDay,922269495179214848,-0.5994,0.438,0.0,0.562,Neu
3791,paodelosantos,2017-10-22 21:12,0,0,bad happy death day,,,922269443291361282,-0.5719,0.612,0.306,0.083,Neg
3792,IsaacJames1995,2017-10-22 21:11,1,0,happy death day,,,922269287846473729,-0.0516,0.453,0.43,0.116,Neg
3793,Ramone_Gooner,2017-10-22 21:11,0,0,happy death day okay dumb blonde still cool movie,,,922269276081475584,-0.0772,0.377,0.414,0.209,Pos
3794,AJ_TweetsAlot,2017-10-22 21:11,0,0,happy death day bad pretty good mix groundhog day meets scream,,,922269205222907904,-0.0772,0.406,0.394,0.201,Neg
3795,CloverCam101,2017-10-22 21:10,0,0,lol watched happy death day today,,,922268844080746497,0.3818,0.291,0.485,0.224,Pos
3796,RodsWorld89,2017-10-22 21:09,0,0,check latest talk happy death day,@UniversalHorror @TheWalkingDead,,922268738761531395,-0.0516,0.336,0.319,0.345,Neu
3797,ispotbuckets__,2017-10-22 21:09,0,0,finally watching happy death day,,,922268679013851137,-0.0516,0.368,0.349,0.283,Neg
3798,poisnivys,2017-10-22 21:08,0,0,sis saw happy death day without um,,,922268469051232256,-0.0516,0.31,0.294,0.397,Neu
3799,KLoading58,2017-10-22 21:08,0,3,need go see happy death day,,,922268436616613888,-0.0516,0.336,0.319,0.345,Neu
3800,wildflowaaa,2017-10-22 21:06,0,0,went see happy death day something,,,922267920360706049,-0.0516,0.336,0.319,0.345,Neu
3801,calliecuttle,2017-10-22 21:04,0,1,happy death day,,,922267411633639424,-0.0516,0.453,0.43,0.116,Neg
3802,sugonizordon,2017-10-22 21:03,0,0,benta nung happy death day panuorin nyo guys matatawa,,,922267126282403840,-0.0516,0.267,0.253,0.479,Neu
3803,nicolecrpz,2017-10-22 21:02,0,1,enjoyed watching happy death day last night,,,922266981570551808,0.4767,0.262,0.47,0.268,Pos
3804,megancorcoran17,2017-10-22 21:02,0,0,damn really trying see happy death day,,,922266945826820097,-0.3892,0.453,0.272,0.275,Neg
3805,amandaaaruiz,2017-10-22 21:02,1,1,wanna see happy death day bad,,,922266934229401600,-0.5719,0.525,0.262,0.213,Neg
3806,thatguyahmed,2017-10-22 21:02,0,2,happy death day actually p enjoyable,,,922266881859510272,0.4019,0.312,0.528,0.16,Pos
3807,XxTheAllStarxX,2017-10-22 21:01,0,6,solid absolutely enjoyed scares amazing,@UniversalHorror @blumhouse,#HappyDeathDay,922266675768119296,0.7635,0.207,0.716,0.077,Pos
3808,erspamer_matt,2017-10-22 21:01,1,12,happy death day real treasure friends suspected spied accidentally killed exonerated along way,,,922266612761354241,-0.2263,0.431,0.4,0.169,Neg
3809,slimthics,2017-10-22 21:00,0,21,finally found happy death day online omg mind,,,922266542510718976,-0.0516,0.287,0.272,0.441,Neu
3810,blackdeath6666,2017-10-22 21:00,0,1,great job happy death day,,,922266450735353857,0.5994,0.285,0.569,0.146,Pos
3811,colleenm96,2017-10-22 21:00,0,13,went go see happy death day emotional roller coaster,,,922266412269359104,0.1027,0.257,0.349,0.395,Neu
3812,CoreyHour,2017-10-22 21:00,0,1,ended watching happy death day actually liked pretty good plot twists funny,,,922266324981522433,0.891,0.154,0.61,0.236,Pos
3813,hanzyboiivlogs,2017-10-22 20:59,0,2,happy death day,,,922266131389280256,-0.0516,0.453,0.43,0.116,Neg
3814,kelysha16,2017-10-22 20:58,0,0,necesito ver happy death day,,,922265982869139456,-0.0516,0.368,0.349,0.283,Neg
3815,ljgastar,2017-10-22 20:58,0,0,gusto ko manood happy death day,,,922265858663002112,-0.0516,0.336,0.319,0.345,Neu
3816,krysfox,2017-10-22 20:58,0,0,took long time arrive worth seen far bladerunner,@MoviePass,#dunkirk #happydeathday #killingsacreddeer,922265858289922048,0.2263,0.0,0.213,0.787,Neu
3817,shakeandbake760,2017-10-22 20:57,0,0,glad saw totally,,#HappyDeathDay,922265704799207424,0.4588,0.0,0.6,0.4,Pos
3818,angegragasin_,2017-10-22 20:57,0,0,happy death day,,,922265620586029061,-0.0516,0.453,0.43,0.116,Neg
3819,MicroEscenas,2017-10-22 20:57,0,0,happy death day trailers clips movieclips trailer,,,922265578781409280,-0.0516,0.31,0.294,0.397,Neu
3820,wetforharreh,2017-10-22 20:56,0,0,preciso assistir happy death day aaaaaaaaaaa n sabia qu le israel fazia esse filme aaaaaaaaa,,,922265444395966464,-0.0516,0.199,0.189,0.612,Neu
3821,etoepic,2017-10-22 20:56,0,0,watched happy death day cousins scary scared loud pretty good,,,922265328083701761,-0.0516,0.42,0.412,0.168,Neg
3822,PatrickZiah,2017-10-22 20:55,0,1,happy death day really good,,,922265230192680960,0.4576,0.305,0.539,0.156,Pos
3823,MarklsKing,2017-10-22 20:55,0,0,happy death day iiight lil movie,,,922265183409631233,-0.0516,0.336,0.319,0.345,Neu
3824,No_other_boss,2017-10-22 20:55,0,0,happy death day,,#MovieNight,922265118179774464,-0.0516,0.453,0.43,0.116,Neg
3825,wheelguy09,2017-10-22 20:53,0,0,loved seeing today movie great horror movie deja vu looks great hd love,,#Horror #HappyDeathDay #4k,922264805343338496,0.9274,0.132,0.582,0.286,Pos
3826,GotdamnJay,2017-10-22 20:53,0,0,happy death day shit bet,,,922264574430273536,-0.5859,0.568,0.28,0.152,Neg
3827,_laurenharding_,2017-10-22 20:52,0,5,baby theatre showing happy death day repeat baby theatre showing happy death day,,,922264504494370816,-0.1027,0.322,0.306,0.372,Neu
3828,ABeeJBee,2017-10-22 20:52,0,0,really horror flick check,,#happyDeathDay,922264333651816448,-0.6115,0.571,0.0,0.429,Neg
3829,benbraddocks,2017-10-22 20:51,0,2,happy death day split diopter,,,922264224021270528,-0.0516,0.368,0.349,0.283,Neg
3830,NathanWu84,2017-10-22 20:51,0,0,lot dead walking dead space else happy death day upon time megan f,,,922264117330579456,-0.8689,0.517,0.153,0.331,Neg
